gene_short_name	gene_id	locus	s_1_NR_A_FPKM	s_2_NR_B_FPKM	s_3_CR_A_FPKM	s_4_CR_B_FPKM
YDR042C	YDR042C	ref|NC_001136|:540600-541203	13.3033	14.662	11.5103	9.23378
YDR048C	YDR048C	ref|NC_001136|:553083-553398	17.8542	15.6564	11.2813	25.6138
YDR053W	YDR053W	ref|NC_001136|:560248-560644	13.5025	9.81826	3.53877	3.27993
YDR056C	YDR056C	ref|NC_001136|:565022-565640	399.251	423.211	455.788	411.958
YDR061W	YDR061W	ref|NC_001136|:574163-575783	57.4776	52.1229	67.339	42.7924
YDR089W	YDR089W	ref|NC_001136|:622111-624721	57.0282	49.2381	30.3747	26.6617
YDR090C	YDR090C	ref|NC_001136|:625065-625998	29.0836	30.7731	34.9103	29.0722
YDR094W	YDR094W	ref|NC_001136|:635839-636175	129.443	98.7837	207.635	120.808
YDR095C	YDR095C	ref|NC_001136|:636116-636527	5.87159	5.85007	1.80849	3.90602
YDR098C-A	YDR098C-A	ref|NC_001136|:649803-651126	0	0	0	0
YDR098C-B	YDR098C-B	ref|NC_001136|:645857-651126	0.0331749	0.0319463	0.00490288	0.0132298
YDR102C	YDR102C	ref|NC_001136|:657647-657980	19.047	27.4711	14.6452	15.3968
YDR109C	YDR109C	ref|NC_001136|:673519-675667	18.2371	17.0623	21.332	16.7745
YDR114C	YDR114C	ref|NC_001136|:681923-682226	108.262	93.1612	240.656	727.902
YDR115W	YDR115W	ref|NC_001136|:682174-682492	69.9205	82.3008	216.917	168.642
YDR118W-A	YDR118W-A	ref|NC_001136|:687767-687884	120.413	226.397	156.524	253.884
YDR119W-A	YDR119W-A	ref|NC_001136|:691013-691214	976.609	1099.25	13511.2	19776.6
YDR124W	YDR124W	ref|NC_001136|:700314-701289	43.8424	48.7166	37.3565	25.6349
YDR131C	YDR131C	ref|NC_001136|:716789-718460	21.9903	15.1282	18.1453	25.1057
YDR132C	YDR132C	ref|NC_001136|:718815-720303	46.2701	45.447	52.8916	78.5533
YDR133C	YDR133C	ref|NC_001136|:720961-721297	323.952	427.971	312.012	498.437
YDR134C	YDR134C	ref|NC_001136|:721070-721481	1289.9	1553.43	1398.32	1289.43
YDR149C	YDR149C	ref|NC_001136|:755554-756262	61.6388	47.322	16.5975	111.522
YDR154C	YDR154C	ref|NC_001136|:768402-768753	430.453	547.571	685.816	677.242
YDR157W	YDR157W	ref|NC_001136|:769930-770332	113.407	83.9364	32.7576	45.7389
YDR161W	YDR161W	ref|NC_001136|:779042-780206	155.235	116.398	43.6337	27.1493
YDR169C-A	YDR169C-A	ref|NC_001136|:794573-794723	154.527	101.958	81.1993	104.988
YDR170W-A	YDR170W-A	ref|NC_001136|:803194-804517	0.690675	0.722931	0.99855	1.67656
YDR179W-A	YDR179W-A	ref|NC_001136|:819432-820824	9.19277	7.39963	4.6819	6.52356
YDR182W-A	YDR182W-A	ref|NC_001136|:829150-829354	37.9058	41.1542	37.0724	22.23
YDR183C-A	YDR183C-A	ref|NC_001136|:830396-830654	23.7897	20.1865	22.9877	13.0379
YDR186C	YDR186C	ref|NC_001136|:832858-835492	31.7797	29.3199	66.3728	42.5205
YDR187C	YDR187C	ref|NC_001136|:836227-836746	128.086	109.333	108.944	210.775
YDR193W	YDR193W	ref|NC_001136|:844553-844952	1.92217	2.01602	4.27298	6.81777
YDR194W-A	YDR194W-A	ref|NC_001136|:848070-848223	0	0	2.35269	0
YDR199W	YDR199W	ref|NC_001136|:854174-854540	28.8851	29.708	66.5936	105.329
YDR203W	YDR203W	ref|NC_001136|:857681-857999	8.0243	7.41234	21.9707	107.275
YDR209C	YDR209C	ref|NC_001136|:871035-871449	121.665	115.701	91.4874	106.044
YDR210C-C	YDR210C-C	ref|NC_001136|:882604-883927	0.216117	0.166144	0.255134	0.0456455
YDR210C-D	YDR210C-D	ref|NC_001136|:878658-883927	0.0849487	0.0325075	0.0465886	0.0296041
YDR210W	YDR210W	ref|NC_001136|:871073-871301	72.0821	53.6634	46.248	73.3988
YDR210W-A	YDR210W-A	ref|NC_001136|:872111-873428	0.0498874	0.0751861	0.0310156	0.0399755
YDR210W-B	YDR210W-B	ref|NC_001136|:872111-877425	0.0088627	0.0152872	0.0321215	0.026261
YDR215C	YDR215C	ref|NC_001136|:894088-894502	32.3009	39.5225	25.4047	11.9035
YDR220C	YDR220C	ref|NC_001136|:906999-907293	2.48533	2.27932	0.26236	6.84348
YDR222W	YDR222W	ref|NC_001136|:910053-911301	15.6747	14.5415	17.6952	25.9065
YDR230W	YDR230W	ref|NC_001136|:926222-926570	38.3271	39.1168	114.425	82.557
YDR239C	YDR239C	ref|NC_001136|:941056-943420	46.798	27.9783	23.4296	22.4906
YDR246W-A	YDR246W-A	ref|NC_001136|:955132-955333	161.986	165.783	99.7485	103.763
YDR248C	YDR248C	ref|NC_001136|:957757-958339	87.2744	96.2093	118.934	95.4573
YDR249C	YDR249C	ref|NC_001136|:958680-959802	26.6839	25.7015	19.2851	12.5048
YDR250C	YDR250C	ref|NC_001136|:960085-960361	9.75263	3.4027	7.20664	8.17306
YDR261C-C	YDR261C-C	ref|NC_001136|:991026-992349	0	0	0	0
YDR261C-D	YDR261C-D	ref|NC_001136|:987533-992349	0.91812	0.801086	0.586903	0.658659
YDR261W-A	YDR261W-A	ref|NC_001136|:981461-982778	0.0568613	0.0361279	0.0530508	0.0426313
YDR261W-B	YDR261W-B	ref|NC_001136|:981461-986775	0.388784	0.319335	0.231429	0.287949
YDR262W	YDR262W	ref|NC_001136|:993133-993952	131.72	133.541	232.979	212.569
YDR266C	YDR266C	ref|NC_001136|:1000103-1002023	20.7383	20.2406	23.3702	23.038
YDR269C	YDR269C	ref|NC_001136|:1005664-1005988	67.1848	59.0897	47.5395	84.1852
YDR271C	YDR271C	ref|NC_001136|:1008394-1008766	16.9603	14.9475	5.94632	4.53033
YDR274C	YDR274C	ref|NC_001136|:1011588-1011960	134.654	81.4819	99.3539	58.0739
YDR278C	YDR278C	ref|NC_001136|:1017000-1017318	30.885	26.4058	7.25194	15.9234
YDR282C	YDR282C	ref|NC_001136|:1023510-1024755	30.1164	28.7524	49.8993	46.7703
YDR286C	YDR286C	ref|NC_001136|:1035230-1035575	29.329	25.6235	46.4909	24.9957
YDR290W	YDR290W	ref|NC_001136|:1039369-1039699	25.8779	25.4748	28.2526	140.498
YDR306C	YDR306C	ref|NC_001136|:1073734-1075171	93.0426	102.264	111.044	175.306
YDR307W	YDR307W	ref|NC_001136|:1075864-1077853	34.5081	26.6947	24.6231	23.624
YDR316W-A	YDR316W-A	ref|NC_001136|:1096063-1097386	0	0	0	0
YDR316W-B	YDR316W-B	ref|NC_001136|:1096063-1101332	0	0	0	0
YDR319C	YDR319C	ref|NC_001136|:1105002-1105827	43.663	45.9796	37.7019	49.5543
YDR320W-B	YDR320W-B	ref|NC_001136|:1108483-1108621	75.3682	86.1807	60.0724	220.531
YDR327W	YDR327W	ref|NC_001136|:1125301-1125628	234.209	290.297	296.269	250.826
YDR333C	YDR333C	ref|NC_001136|:1133259-1135431	118.846	123.639	97.0188	85.3351
YDR336W	YDR336W	ref|NC_001136|:1145091-1146036	53.7338	60.295	59.04	70.7954
YDR338C	YDR338C	ref|NC_001136|:1147378-1149466	37.0828	32.7065	47.2122	43.9948
YDR340W	YDR340W	ref|NC_001136|:1150880-1151183	0	0.787971	0.241864	1.30528
YDR341C	YDR341C	ref|NC_001136|:1151802-1153626	445.857	388.366	128.956	73.6917
YDR344C	YDR344C	ref|NC_001136|:1162005-1162449	114.756	128.924	10.4447	7.06915
YDR348C	YDR348C	ref|NC_001136|:1170325-1171825	73.7149	67.248	94.0744	74.8619
YDR352W	YDR352W	ref|NC_001136|:1181800-1182754	101.026	102.498	66.3763	55.266
YDR354C-A	YDR354C-A	ref|NC_001136|:1185138-1185282	26.704	122.923	247.905	215.194
YDR355C	YDR355C	ref|NC_001136|:1186066-1186369	211.495	163.418	155.335	387.746
YDR365W-A	YDR365W-A	ref|NC_001136|:1206996-1208319	0	0	0	0
YDR365W-B	YDR365W-B	ref|NC_001136|:1206996-1212265	0.112795	0.0319463	0.0343201	0.0396894
YDR366C	YDR366C	ref|NC_001136|:1212437-1212836	9.46814	11.1897	6.86921	19.4511
YDR370C	YDR370C	ref|NC_001136|:1217781-1219110	30.4069	28.7151	38.0074	37.9382
YDR371C-A	YDR371C-A	ref|NC_001136|:1219508-1219613	1161.71	1021.73	2620.75	1888.06
YDR374C	YDR374C	ref|NC_001136|:1223473-1224394	1.54646	1.46663	5.64449	14.6703
YDR374W-A	YDR374W-A	ref|NC_001136|:1224756-1225026	174.035	200.237	190.398	224.735
YDR379C-A	YDR379C-A	ref|NC_001136|:1233277-1233517	153.707	200.372	331.637	404.766
YDR381C-A	YDR381C-A	ref|NC_001136|:1238311-1238850	460.985	375.242	200.295	243.826
YDR387C	YDR387C	ref|NC_001136|:1248153-1249821	32.9382	36.3601	52.9193	33.0903
YDR391C	YDR391C	ref|NC_001136|:1257357-1258056	202.603	278.161	286.283	321.695
YDR396W	YDR396W	ref|NC_001136|:1266294-1266795	68.0349	51.5291	26.5943	33.1611
YDR401W	YDR401W	ref|NC_001136|:1272222-1272786	0.360953	1.12116	1.51388	1.85581
YDR406W-A	YDR406W-A	ref|NC_001136|:1283798-1284044	2.91828	4.18754	1.28202	7.56157
YDR413C	YDR413C	ref|NC_001136|:1294835-1295411	15.9585	8.18997	6.77775	3.00691
YDR415C	YDR415C	ref|NC_001136|:1297036-1298161	80.9219	76.1215	41.9494	37.1982
YDR417C	YDR417C	ref|NC_001136|:1301554-1301926	181.735	156.822	129.917	195.956
YDR426C	YDR426C	ref|NC_001136|:1321628-1322006	22.7422	23.0527	29.3955	44.42
YDR431W	YDR431W	ref|NC_001136|:1328389-1328701	15.3194	10.3009	14.5592	600.305
YDR433W	YDR433W	ref|NC_001136|:1329599-1330040	102.085	62.8493	92.7664	97.6674
YDR442W	YDR442W	ref|NC_001136|:1345646-1346039	15.6914	14.5502	12.3391	6.84003
YDR444W	YDR444W	ref|NC_001136|:1350289-1352353	23.6023	18.7952	31.976	27.3962
YDR445C	YDR445C	ref|NC_001136|:1352181-1352589	1.25473	0.47816	1.07978	3.12215
YDR455C	YDR455C	ref|NC_001136|:1367372-1367681	89.302	81.4294	81.6656	154.379
YDR461C-A	YDR461C-A	ref|NC_001136|:1385523-1385766	406.503	431.774	1593.14	1343.45
YDR464C-A	YDR464C-A	ref|NC_001136|:1392491-1392680	11.356	8.51861	14.9804	13.8128
YDR467C	YDR467C	ref|NC_001136|:1397582-1397909	34.0056	40.8945	29.9064	24.2444
YDR476C	YDR476C	ref|NC_001136|:1410452-1411127	91.3751	102.576	126.819	110.086
YDR491C	YDR491C	ref|NC_001136|:1434499-1434991	22.2096	12.9703	18.1198	13.7361
YDR506C	YDR506C	ref|NC_001136|:1459727-1461554	32.7346	30.5719	38.3107	40.2801
YDR509W	YDR509W	ref|NC_001136|:1468225-1468573	112.908	92.6224	144.419	306.731
YDR510C-A	YDR510C-A	ref|NC_001136|:1469694-1469811	257.493	152.579	682.638	588.112
YDR514C	YDR514C	ref|NC_001136|:1471547-1472999	14.5668	14.9737	20.1353	15.4802
YDR521W	YDR521W	ref|NC_001136|:1483140-1483476	31.4926	22.9228	15.9354	25.4835
YDR524C-A	YDR524C-A	ref|NC_001136|:1489870-1489990	34.9259	48.5553	56.9472	51.6755
YDR524C-B	YDR524C-B	ref|NC_001136|:1489597-1489798	10083	7536.53	5490.51	2463.78
YDR524W-C	YDR524W-C	ref|NC_001136|:1489402-1489492	130629	131419	73959.5	41994.4
YDR526C	YDR526C	ref|NC_001136|:1491074-1491545	58.9186	47.2834	39.6211	52.3565
YDR535C	YDR535C	ref|NC_001136|:1506605-1507362	6.44675	6.71626	17.8851	30.3696
YDR537C	YDR537C	ref|NC_001136|:1510855-1511461	9.6198	8.4406	7.89167	23.9589
YDR541C	YDR541C	ref|NC_001136|:1519663-1520698	24.1396	25.2119	11.7724	9.9975
YDR543C	YDR543C	ref|NC_001136|:1524633-1524933	0	0	0	0
YDR544C	YDR544C	ref|NC_001136|:1525094-1525523	0.298536	0	0	0
YDR545C-A	YDR545C-A	ref|NC_001136|:1530862-1531342	0	0	0	0
YEA4	YEL004W	ref|NC_001137|:146950-147979	30.9947	30.2325	22.3014	30.6978
YEA6	YEL006W	ref|NC_001137|:144326-145334	60.7663	56.1079	62.1969	70.4989
YEF1	YEL041W	ref|NC_001137|:75943-77431	15.9642	19.9303	31.5996	27.518
YEF3	YLR249W	ref|NC_001144|:636779-639914	1299.24	993.481	873.774	301.317
YEH1	YLL012W	ref|NC_001144|:125533-127255	10.0281	7.67419	7.13209	3.86961
YEH2	YLR020C	ref|NC_001144|:181788-183405	43.3781	35.9738	27.9769	20.6434
YEL007W	YEL007W	ref|NC_001137|:141891-143892	18.8873	15.4717	14.6338	11.9817
YEL008C-A	YEL008C-A	ref|NC_001137|:140725-140818	234.826	41.3481	367.448	611.531
YEL008W	YEL008W	ref|NC_001137|:140511-140892	13.0024	14.8929	23.2623	32.1461
YEL009C-A	YEL009C-A	ref|NC_001137|:136370-136778	2.49296	1.67097	0.797839	1.22361
YEL010W	YEL010W	ref|NC_001137|:136278-136629	1.33009	1.33999	1.41715	1.93536
YEL014C	YEL014C	ref|NC_001137|:128302-128608	194.835	213.413	160.466	221.48
YEL018C-A	YEL018C-A	ref|NC_001137|:121454-121988	15.6543	8.77296	8.37852	27.1565
YEL020C	YEL020C	ref|NC_001137|:118616-120299	33.8311	32.3448	52.1812	46.7536
YEL020C-B	YEL020C-B	ref|NC_001137|:117182-117380	307.9	232.411	655.57	862.632
YEL023C	YEL023C	ref|NC_001137|:108503-110552	26.7561	25.1543	25.451	25.7007
YEL025C	YEL025C	ref|NC_001137|:102580-106147	44.3979	39.7819	41.1664	28.4132
YEL028W	YEL028W	ref|NC_001137|:98667-99129	59.3657	57.4597	31.3617	28.0355
YEL030C-A	YEL030C-A	ref|NC_001137|:94582-94897	2.71033	4.54607	2.16344	12.8139
YEL032C-A	YEL032C-A	ref|NC_001137|:87039-87201	551.838	410.919	534.47	365.956
YEL034C-A	YEL034C-A	ref|NC_001137|:85612-86215	592.595	447.908	687.952	508.121
YEL043W	YEL043W	ref|NC_001137|:70477-73348	24.3818	22.225	43.0448	30.4008
YEL045C	YEL045C	ref|NC_001137|:68839-69265	12.2538	14.5679	12.6321	29.461
YEL047C	YEL047C	ref|NC_001137|:65384-66797	99.9757	116.918	78.0457	39.8656
YEL050W-A	YEL050W-A	ref|NC_001137|:59548-59740	104.91	126.102	301.914	184.116
YEL053W-A	YEL053W-A	ref|NC_001137|:52907-53255	190.131	172.04	149.146	987.854
YEL057C	YEL057C	ref|NC_001137|:45019-45721	18.0131	22.4675	115.11	249.134
YEL067C	YEL067C	ref|NC_001137|:26188-26776	29.8039	31.9911	41.4089	67.9753
YEL068C	YEL068C	ref|NC_001137|:25645-25978	225.218	210.061	214.734	249.77
YEL073C	YEL073C	ref|NC_001137|:7229-7553	84.5373	218.543	68.3692	72.2936
YEL074W	YEL074W	ref|NC_001137|:6125-6464	12.5742	49.2652	2.91502	2.2942
YEL075C	YEL075C	ref|NC_001137|:5344-5713	0	0	0	0
YEL075W-A	YEL075W-A	ref|NC_001137|:4869-5481	0	0	0	0
YEL076C	YEL076C	ref|NC_001137|:4463-5114	0	0	0	0
YEL076C-A	YEL076C-A	ref|NC_001137|:4184-5114	0	0	0	0
YEL077C	YEL077C	ref|NC_001137|:263-4097	0.157383	0.34174	0.355732	0.381498
YEL077W-A	YEL077W-A	ref|NC_001137|:629-1112	0	0	0	0
YEL1	YBL060W	ref|NC_001134|:107931-109995	40.7049	33.2589	28.57	39.4709
YEN1	YER041W	ref|NC_001137|:232460-234740	16.7053	18.1338	30.4181	31.3514
YER006C-A	YER006C-A	ref|NC_001137|:164343-164661	8.19434	6.72839	4.52998	14.0997
YER010C	YER010C	ref|NC_001137|:172633-173338	62.7691	69.3669	148.118	121.548
YER023C-A	YER023C-A	ref|NC_001137|:201521-201734	314.658	413.543	422.351	287.323
YER034W	YER034W	ref|NC_001137|:221845-222403	65.7637	41.046	47.8944	48.251
YER038W-A	YER038W-A	ref|NC_001137|:228450-228831	14.4986	9.54919	1.54569	14.663
YER039C-A	YER039C-A	ref|NC_001137|:229262-229481	90.1452	73.0413	138.398	210.575
YER046W-A	YER046W-A	ref|NC_001137|:243699-244029	8.26582	10.2292	14.2239	14.9319
YER053C-A	YER053C-A	ref|NC_001137|:260932-261046	2010.2	1506.14	136.417	184.052
YER064C	YER064C	ref|NC_001137|:282704-284222	49.638	44.5326	35.149	36.3744
YER066C-A	YER066C-A	ref|NC_001137|:291702-292203	250.411	345.651	1386.91	2864.15
YER067C-A	YER067C-A	ref|NC_001137|:292239-292563	70.1734	135.213	513.976	613.51
YER068C-A	YER068C-A	ref|NC_001137|:295300-295732	10.0562	8.97773	5.94201	10.4093
YER076C	YER076C	ref|NC_001137|:312589-313498	30.884	34.5036	26.7072	26.8021
YER076W-A	YER076W-A	ref|NC_001137|:313389-313737	33.8395	36.986	24.7775	45.8936
YER077C	YER077C	ref|NC_001137|:314533-316600	35.4985	36.028	51.8097	27.5264
YER078W-A	YER078W-A	ref|NC_001137|:318645-318810	134.141	126.867	116.823	289.76
YER079C-A	YER079C-A	ref|NC_001137|:319901-320240	51.8648	41.012	69.0736	152.559
YER079W	YER079W	ref|NC_001137|:318919-319552	328.99	387.932	397.613	474.958
YER084W	YER084W	ref|NC_001137|:327064-327451	5.50032	5.88513	3.11606	5.72739
YER084W-A	YER084W-A	ref|NC_001137|:327597-328110	1.19915	1.84471	1.43266	2.09774
YER085C	YER085C	ref|NC_001137|:327618-328140	3.37709	3.20887	3.21332	4.84223
YER087C-A	YER087C-A	ref|NC_001137|:331816-332368	14.8793	14.8464	17.013	11.4485
YER088C-A	YER088C-A	ref|NC_001137|:335695-336019	235.568	173.331	177.727	327.962
YER088W-B	YER088W-B	ref|NC_001137|:335926-336073	53.1263	22.2737	12.5966	84.2803
YER090C-A	YER090C-A	ref|NC_001137|:338321-338411	51.7	44.2051	44.0778	34.9691
YER091C-A	YER091C-A	ref|NC_001137|:342389-342611	11.708	14.093	19.7749	18.3425
YER097W	YER097W	ref|NC_001137|:355139-355469	17.9023	13.2043	17.1371	75.5862
YER107W-A	YER107W-A	ref|NC_001137|:374393-374714	118.817	101.617	117.093	103.673
YER119C-A	YER119C-A	ref|NC_001137|:400866-401238	35.7069	36.0818	48.7236	109.281
YER121W	YER121W	ref|NC_001137|:402374-402719	87.5139	93.0039	388.881	957.382
YER128W	YER128W	ref|NC_001137|:415858-416470	29.3959	23.1929	20.3833	17.0205
YER130C	YER130C	ref|NC_001137|:421114-422446	78.228	51.2055	28.2647	25.4823
YER133W-A	YER133W-A	ref|NC_001137|:437190-437532	111.374	110.514	217.159	235.07
YER134C	YER134C	ref|NC_001137|:437266-437803	71.4945	75.9827	146.615	202.03
YER135C	YER135C	ref|NC_001137|:437951-438344	14.0284	19.2373	39.8901	46.7377
YER137C	YER137C	ref|NC_001137|:441372-441819	42.1593	42.6399	25.7139	13.7382
YER137C-A	YER137C-A	ref|NC_001137|:447701-449024	0	0	0	0
YER137W-A	YER137W-A	ref|NC_001137|:441574-441880	64.7269	61.5597	21.2634	41.2135
YER138C	YER138C	ref|NC_001137|:443755-449024	0	0	0	0
YER138W-A	YER138W-A	ref|NC_001137|:449473-449578	0	0	0	0
YER140W	YER140W	ref|NC_001137|:451564-453235	43.8431	37.2967	26.6933	30.8455
YER145C-A	YER145C-A	ref|NC_001137|:462385-462823	9.92203	4.0652	13.9202	24.6449
YER147C-A	YER147C-A	ref|NC_001137|:465202-465613	28.3921	25.9976	63.2762	52.3575
YER148W-A	YER148W-A	ref|NC_001137|:466184-466763	12.3811	9.66597	27.9563	17.9361
YER152C	YER152C	ref|NC_001137|:472656-473988	116.993	97.9531	106.844	75.6372
YER152W-A	YER152W-A	ref|NC_001137|:473484-474051	72.0336	55.3062	58.7301	166.224
YER156C	YER156C	ref|NC_001137|:483324-484341	257.32	212.13	149.099	71.669
YER158C	YER158C	ref|NC_001137|:488856-490578	25.4133	25.9004	30.933	14.2719
YER158W-A	YER158W-A	ref|NC_001137|:491486-491702	1493.71	1205.73	885.525	741.654
YER159C-A	YER159C-A	ref|NC_001137|:496801-498124	0	0	0	0
YER160C	YER160C	ref|NC_001137|:492855-498124	0	0	0	0
YER163C	YER163C	ref|NC_001137|:503083-503782	102.761	91.9397	146.051	122.434
YER165C-A	YER165C-A	ref|NC_001137|:512626-512983	12.4511	12.0759	12.9484	16.5934
YER172C-A	YER172C-A	ref|NC_001137|:536274-536655	10.4483	7.29654	6.12661	26.0958
YER175W-A	YER175W-A	ref|NC_001137|:540649-540814	74.2569	69.2001	44.2513	114.63
YER181C	YER181C	ref|NC_001137|:551472-551796	18.1741	18.5618	7.12179	10.9813
YER184C	YER184C	ref|NC_001137|:556295-558680	13.8672	12.9827	13.8791	20.0006
YER186C	YER186C	ref|NC_001137|:561704-562625	58.0627	64.0804	78.4341	90.0153
YER187W	YER187W	ref|NC_001137|:566229-566655	178.815	226.41	75.9045	66.1615
YER188C-A	YER188C-A	ref|NC_001137|:569607-569907	0.336133	0.269737	0	0.22341
YER188W	YER188W	ref|NC_001137|:568039-568759	86.6642	77.1218	15.8295	7.0541
YER189W	YER189W	ref|NC_001137|:571154-571523	0	0	0	0
YER190C-A	YER190C-A	ref|NC_001137|:574803-575379	0	0	0	0
YER190C-B	YER190C-B	ref|NC_001137|:575679-576162	0	0	0	0
YET1	YKL065C	ref|NC_001143|:316436-317057	448.908	501.305	749.282	814.189
YET2	YMR040W	ref|NC_001145|:350380-350863	89.4527	110.332	49.4642	51.3727
YET3	YDL072C	ref|NC_001136|:329835-330447	943.717	1077.32	1009.98	1026.59
YFH1	YDL120W	ref|NC_001136|:245922-246447	181.879	190.377	286.582	210.124
YFH7	YFR007W	ref|NC_001138|:159298-160360	30.7818	34.1296	41.9036	37.5865
YFL002W-A	YFL002W-A	ref|NC_001138|:138203-143517	0	0	0	0
YFL002W-B	YFL002W-B	ref|NC_001138|:138203-139520	0	0	0	0
YFL012W	YFL012W	ref|NC_001138|:110646-111093	5.52878	5.32403	2.65555	3.58283
YFL012W-A	YFL012W-A	ref|NC_001138|:109809-110184	15.8265	25.2668	32.2066	95.0345
YFL013W-A	YFL013W-A	ref|NC_001138|:107798-108602	61.9935	75.7713	114.243	106.209
YFL015C	YFL015C	ref|NC_001138|:106468-106963	13.2327	16.9346	5.29584	17.2522
YFL015W-A	YFL015W-A	ref|NC_001138|:106414-106732	0.39362	0.27376	2.32773	1.56011
YFL019C	YFL019C	ref|NC_001138|:100251-100605	3.56524	4.2915	3.7871	9.62663
YFL021C-A	YFL021C-A	ref|NC_001138|:95760-96615	7.40544	9.64806	17.4894	48.2833
YFL031C-A	YFL031C-A	ref|NC_001138|:76013-76115	2796.33	2980.78	7770.63	5985.2
YFL032W	YFL032W	ref|NC_001138|:74871-75192	48.1257	26.0209	88.0146	207.999
YFL034W	YFL034W	ref|NC_001138|:65476-68698	24.9759	22.9912	38.3268	37.1155
YFL040W	YFL040W	ref|NC_001138|:51349-52972	8.4779	10.889	16.3967	13.7251
YFL041W-A	YFL041W-A	ref|NC_001138|:48733-48925	31.721	43.1631	120.257	117.333
YFL042C	YFL042C	ref|NC_001138|:45719-47744	32.5895	28.9806	93.6137	97.3256
YFL051C	YFL051C	ref|NC_001138|:30057-30540	27.209	28.4041	96.8821	63.6957
YFL052W	YFL052W	ref|NC_001138|:28231-29629	46.8305	55.2636	103.649	100.804
YFL054C	YFL054C	ref|NC_001138|:20846-22787	9.57638	10.8984	82.0863	79.5424
YFL063W	YFL063W	ref|NC_001138|:5065-5521	0	0	0	0
YFL064C	YFL064C	ref|NC_001138|:3321-3846	0	0.0839774	0.0773293	0
YFL065C	YFL065C	ref|NC_001138|:3029-3338	0	0	0	0
YFL066C	YFL066C	ref|NC_001138|:1436-2615	0.0344638	0.110625	0.127334	0.0916254
YFL067W	YFL067W	ref|NC_001138|:835-1363	0.5184	2.08	2.14518	1.30931
YFL068W	YFL068W	ref|NC_001138|:52-535	0	0	0	0
YFR006W	YFR006W	ref|NC_001138|:156144-157752	128.671	134.004	303.564	212.466
YFR009W-A	YFR009W-A	ref|NC_001138|:163874-164132	298.808	252.389	185.78	156.312
YFR010W-A	YFR010W-A	ref|NC_001138|:166727-166916	37.9155	40.3589	95.7408	97.1162
YFR012W	YFR012W	ref|NC_001138|:167887-168496	4.06461	4.19366	3.18741	2.92208
YFR012W-A	YFR012W-A	ref|NC_001138|:169223-169310	34.3727	27.5831	25.3994	91.383
YFR016C	YFR016C	ref|NC_001138|:177041-180743	479.329	536.077	198.896	219.919
YFR018C	YFR018C	ref|NC_001138|:183130-184222	88.81	73.059	72.2804	68.0816
YFR020W	YFR020W	ref|NC_001138|:192736-193435	39.3667	47.0047	71.7714	50.1647
YFR032C-B	YFR032C-B	ref|NC_001138|:223709-223973	15.7803	12.3773	16.0919	43.941
YFR034W-A	YFR034W-A	ref|NC_001138|:226021-226309	20.5563	11.1926	18.9763	26.9826
YFR035C	YFR035C	ref|NC_001138|:226120-226465	26.7993	23.5146	35.9468	18.8619
YFR036W-A	YFR036W-A	ref|NC_001138|:227450-228101	550.974	624.603	210.018	177.847
YFR039C	YFR039C	ref|NC_001138|:232011-233544	36.663	21.873	49.0643	55.1726
YFR045W	YFR045W	ref|NC_001138|:241997-242999	80.5765	79.7762	59.7466	64.2292
YFR052C-A	YFR052C-A	ref|NC_001138|:253428-253734	93.568	164.14	845.884	790.749
YFR054C	YFR054C	ref|NC_001138|:258854-259433	5.01675	9.92072	7.2156	3.63209
YFR056C	YFR056C	ref|NC_001138|:263956-264325	27.7474	24.7554	8.09972	13.2262
YFR057W	YFR057W	ref|NC_001138|:269060-269516	0.133286	0	0.295472	0
YGK3	YOL128C	ref|NC_001147|:78351-79479	35.5293	32.2174	11.77	7.27531
YGL006W-A	YGL006W-A	ref|NC_001139|:485422-485533	34.4113	46.0235	67.808	144.853
YGL007C-A	YGL007C-A	ref|NC_001139|:482940-483027	103.118	110.332	0	251.303
YGL010W	YGL010W	ref|NC_001139|:475544-476069	24.8017	34.0109	81.5824	70.111
YGL014C-A	YGL014C-A	ref|NC_001139|:466236-466398	5.12433	8.45194	6.23827	4.63612
YGL015C	YGL015C	ref|NC_001139|:465042-465435	1.59817	2.42247	1.18096	0.472098
YGL024W	YGL024W	ref|NC_001139|:449787-450123	73.1383	48.9655	76.3081	305.769
YGL034C	YGL034C	ref|NC_001139|:433213-433579	8.06255	7.13355	5.49948	6.04579
YGL036W	YGL036W	ref|NC_001139|:428600-431330	29.5742	26.4762	77.3087	63.1607
YGL039W	YGL039W	ref|NC_001139|:423960-425007	22.2017	22.6461	20.706	17.3261
YGL041C	YGL041C	ref|NC_001139|:419021-419225	89.865	121.656	118.211	303.647
YGL041C-B	YGL041C-B	ref|NC_001139|:418703-418886	151.639	118.46	114.737	292.786
YGL041W-A	YGL041W-A	ref|NC_001139|:418824-419289	267.399	247.532	298.195	302.904
YGL042C	YGL042C	ref|NC_001139|:418287-418593	386.301	298.477	239.18	253.375
YGL052W	YGL052W	ref|NC_001139|:403436-403742	74.3935	58.781	78.5224	70.0361
YGL063C-A	YGL063C-A	ref|NC_001139|:384501-384651	5.73359	5.12215	8.87979	14.052
